Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T002_001,SE_T002_002,SE_T002_003,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T060_001,SE_T060_002,SE_T060_003,SE_T060_004,SE_T060_005,SE_T060_006,SE_T060_007,SE_T060_008,SE_T060_009,SE_T060_010,SE_T061_001,SE_T062_001,SE_T068_001,SE_T069_001,SE_T069_002,SE_T069_003,SE_T069_004,SE_T069_005,SE_T069_006,SE_T069_007,SE_T069_008,SE_T069_009,SE_T069_010,SE_T070_001,SE_T071_001,SE_T093_001,SE_T171_001,SE_T171_002,SE_T171_003,SE_T171_004,SE_T171_005,SE_T171_006,SE_T171_007,SE_T171_008,SE_T171_009,SE_T171_010,SE_T171_011
"1716580","32000US1716580","Champaign-Urbana, IL Metro Area; Illinois","Champaign-Urbana, Illinois","il","320","00","ACSSF","0021562",,,,,"17",,,,,,,,,,,,,,"16580",,,,,,,,,,,,,,,,,,,,,,,,,,,,236647,123.1841,1921.08350772282,236647,180245,26154,376,21142,82,2151,6497,236647,224467,171109,25863,350,21125,82,401,5537,12180,9136,291,26,17,0,1750,960,92766,11398,4113,4600,4921,4334,4726,4178,4379,3509,7270,9108,11208,6998,4459,3647,3918,50268,50268,55032,29991,47917,25381,,50375,36760,41765,55658,68061.3112562792,68061.3112562792,72842.969131449,42451.3585793753,48417.4089068826,57693.8168681395,82121.4285714286,51299.1922455574,52939.7216951297,54179.1373239437,73610.2940348903,72853,90919.939871935,6313775600,6313775600,5370857800,396835300,11959100,415222400,3449100,31754200,83697700,184642500,5232219700,4657283000,1590756200,103308,92766,346,2104,13345,12075,10830,15000,11335,10576,4005,13150
"1716660","32000US1716660","Charleston-Mattoon, IL Micro Area; Illinois","Charleston-Mattoon, Illinois","il","320","00","ACSSF","0021563",,,,,"17",,,,,,,,,,,,,,"16660",,,,,,,,,,,,,,,,,,,,,,,,,,,,63692,74.55332,854.314704160792,63692,59813,1960,151,630,124,92,922,63692,62313,58749,1948,151,628,36,41,760,1379,1064,12,0,2,88,51,162,25302,2398,2033,1797,1921,1504,1637,1332,1168,995,1870,2538,2822,1320,746,664,557,40094,40094,40916,14583,43229,33043,,,28375,,41144,57364.9276737017,57364.9276737017,57825.5826446281,22103.9783001808,44785.1851851852,78213.6842105263,0,132840.909090909,57341.4893617021,33865.5844155844,58068.1308138322,56612,71127.6019575856,1451447400,1451447400,1399379100,12223500,3627600,14860600,,8767500,10780200,10430600,1392067300,1090030500,336853800,28279,25302,20,329,2075,2798,2818,4057,3280,2777,1498,5650
"1716980","32000US1716980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area (part); Illinois","Chicago-Naperville-Elgin, Illinois","il","320","00","ACSSF","0021564",,,,,"17",,,,,,,,,,,,,,"16980",,,,,,,,,,,,,,,,,,,,,,,,,,,,8656303,1715.37,5046.31673042501,8656303,5670118,1466823,21212,579391,2867,708020,207872,8656303,6726509,4540215,1444561,7746,575032,2003,13622,143330,1929794,1129903,22262,13466,4359,864,694398,64542,3137806,213802,124176,135862,139293,128340,133494,125569,129895,111556,225039,302374,399440,300076,193511,225315,250064,64467,64467,73937,36406,44077,82225,62794,46724,55876,49681,78489,90200.4637316647,90200.4637316647,101085.088265588,52770.0729346142,58733.3961502221,106235.702340252,78045.7474226804,58161.113933662,79082.518052131,63426.5118850868,106506.15191436,79820,106363.632465326,283031556300,283031556300,219937194900,28514150600,436330400,20073660900,60563500,10417411600,3592244300,31200706300,200345846700,218276362000,61690094200,3440339,3137806,5346,25623,374521,353028,293486,442505,376827,415980,180032,670458
"1719180","32000US1719180","Danville, IL Metro Area; Illinois","Danville, Illinois","il","320","00","ACSSF","0021565",,,,,"17",,,,,,,,,,,,,,"19180",,,,,,,,,,,,,,,,,,,,,,,,,,,,79613,88.61954,898.368455761185,79613,65911,10946,186,712,27,555,1276,79613,75869,63041,10861,186,712,27,41,1001,3744,2870,85,0,0,0,514,275,31540,3037,1726,1946,2145,1844,1961,1812,1680,1442,2937,3103,3745,2063,908,701,490,43552,43552,46547,24504,21573,51696,,34803,38241,34321,47054,55730.7926442613,55730.7926442613,58810.6469201297,34316.5858912224,29008.1632653061,63048.1171548117,0,45266.3793103448,41671.2598425197,40406.0931899642,59267.2377358491,54623,64885.9267791857,1757749200,1757749200,1596356200,127451800,1421400,15068500,,5250900,10584500,33819900,1570581800,1295577300,435689800,36005,31540,66,319,1639,2000,2165,4615,3600,4276,2288,10572
"1719340","32000US1719340","Davenport-Moline-Rock Island, IA-IL Metro Area (part); Illinois","Davenport-Moline-Rock Island, Illinois","il","320","00","ACSSF","0021566",,,,,"17",,,,,,,,,,,,,,"19340",,,,,,,,,,,,,,,,,,,,,,,,,,,,212188,117.1129,1811.82398065165,212188,182199,15061,481,3642,57,4662,6086,212188,191054,167972,14496,390,3629,44,202,4321,21134,14227,565,91,13,13,4460,1765,86796,5999,4347,4800,4666,4477,4789,4720,4143,4089,8049,9459,11205,7095,3828,2856,2274,51505,51505,53138,32659,17083,60577,,40417,37455,43188,53702,64992.9259412876,64992.9259412876,66501.2940829086,42690.3305471125,26204.7297297297,92501.2173913044,158090,53332.1226795803,51625.9328358209,53244.0693430657,67156.0447861864,64243,77564.4393543538,5641126000,5641126000,5179985300,224721900,3878300,106376400,4742700,66078500,55343000,291777500,4978277600,4334456000,1221718100,95264,86796,162,1072,4482,5843,5212,13885,13127,12337,7676,23000
"1719500","32000US1719500","Decatur, IL Metro Area; Illinois","Decatur, Illinois","il","320","00","ACSSF","0021567",,,,,"17",,,,,,,,,,,,,,"19500",,,,,,,,,,,,,,,,,,,,,,,,,,,,108404,186.6818,580.688676549853,108404,84943,15319,288,1274,2,548,6030,108404,106119,83430,15204,281,1274,2,139,5789,2285,1513,115,7,0,0,409,241,44860,3963,2788,2813,2756,2401,2203,2129,2318,2138,3374,4772,5474,3319,1385,1796,1231,47477,47477,51719,21871,,86726,,61542,30362,55341,51662,63769.8551047704,63769.8551047704,68813.5308857174,35639.9179889463,26278.3950617284,101982.957393484,,61855.5555555556,43844.8654585393,58220.1117318436,68880.9925762991,61167,76967.8255830798,2860715700,2860715700,2526557600,199904300,4257100,40691200,,9463900,79841500,31264200,2505201700,2125235600,693559200,50321,44860,33,430,3377,3377,3058,7987,6030,8330,3642,8596
"1719940","32000US1719940","Dixon, IL Micro Area; Illinois","Dixon, Illinois","il","320","00","ACSSF","0021568",,,,,"17",,,,,,,,,,,,,,"19940",,,,,,,,,,,,,,,,,,,,,,,,,,,,34718,47.89375,724.896319210745,34718,31520,1767,70,216,61,463,621,34718,32729,30220,1748,70,216,61,19,395,1989,1300,19,0,0,0,444,226,13506,791,588,749,852,676,754,499,630,600,1170,1752,1843,1072,469,687,374,55067,55067,55071,,,28625,74712,60365,67950,46528,55353,68717.0220642677,68717.0220642677,68898.035893091,67104.7337278107,37100,49087.3015873016,71783.606557377,77520.3883495146,57498.0392156863,56128.6052009456,69353.6696526796,66691,81889.3910292622,928092100,928092100,894503200,11340700,927500,3092500,4378800,7984600,5864800,23742400,882594800,724803000,183821000,15042,13506,24,118,1112,1247,705,1762,1477,1499,794,4768
"1720820","32000US1720820","Effingham, IL Micro Area; Illinois","Effingham, Illinois","il","320","00","ACSSF","0021569",,,,,"17",,,,,,,,,,,,,,"20820",,,,,,,,,,,,,,,,,,,,,,,,,,,,34356,71.75776,478.777470783648,34356,33551,151,25,205,11,172,241,34356,33708,33080,151,12,205,11,37,212,648,471,0,13,0,0,135,29,13316,630,708,731,782,805,797,622,575,712,1101,1536,1726,1072,560,496,463,52977,52977,53021,47560,,67964,,41364,,42102,53060,68921.3277260439,68921.3277260439,69218.3687457162,37780.4878048781,0,64033.3333333333,,46171.875,44818.6046511628,62232.0388349515,69221.0316547865,68160,83777.45507967,917756400,917756400,908906400,1549000,,3649900,,1477500,1927200,6409900,903126800,741346700,164905200,14731,13316,33,305,1378,2139,1699,2631,1578,1239,578,1736
"1722800","32000US1722800","Fort Madison-Keokuk, IA-IL-MO Micro Area (part); Illinois","Fort Madison-Keokuk, Illinois","il","320","00","ACSSF","0021570",,,,,"17",,,,,,,,,,,,,,"22800",,,,,,,,,,,,,,,,,,,,,,,,,,,,18633,,,18633,18195,91,43,68,3,6,227,18633,18380,18001,91,6,68,3,0,211,253,194,0,37,0,0,6,16,7726,435,358,437,445,437,491,413,472,365,864,806,1092,513,228,210,160,50077,50077,50332,,,,,,31739,,50336,60325.2265078954,60325.2265078954,60762.4474237645,0,0,27457.1428571429,,,35417.5,52560.9756097561,60806.8851592441,59414,70127.5182892515,466072700,466072700,462280700,,,576600,,,2833400,2155000,460125700,373849800,86954000,9212,7726,12,116,511,486,610,1422,823,576,371,2799
"1723300","32000US1723300","Freeport, IL Micro Area; Illinois","Freeport, Illinois","il","320","00","ACSSF","0021571",,,,,"17",,,,,,,,,,,,,,"23300",,,,,,,,,,,,,,,,,,,,,,,,,,,,46283,81.98603,564.522992384521,46283,39890,4310,25,388,0,280,1390,46283,44695,38783,4285,22,388,0,35,1182,1588,1107,25,3,0,0,245,208,19573,1463,1208,1362,1522,1097,1126,958,921,1058,1822,1955,2056,1566,690,516,253,45624,45624,47738,25798,,250001,,83393,26573,38368,47940,56796.295917846,56796.295917846,58420.8671312693,34880.3647416413,0,208190.243902439,,74277.5,38144.9122807018,44994.8453608247,58666.9868086091,56673,68146.6885036351,1111673900,1111673900,1022715700,57378200,,17071600,,2971100,10871300,13093500,1014000200,852992100,245205000,21899,19573,0,111,873,2045,1991,2455,2063,2244,1246,6545
"1723660","32000US1723660","Galesburg, IL Micro Area; Illinois","Galesburg, Illinois","il","320","00","ACSSF","0021572",,,,,"17",,,,,,,,,,,,,,"23660",,,,,,,,,,,,,,,,,,,,,,,,,,,,51752,41.11217,1258.80013652573,51752,44825,4400,119,558,0,1097,753,51752,48974,43356,4243,21,544,0,168,642,2778,1469,157,98,14,0,929,111,21146,1811,1510,1541,1628,1380,1311,1237,1180,988,1660,2035,2182,1300,639,445,299,40605,40605,42122,17542,,110313,,37143,26417,33878,42194,53896.6849522368,53896.6849522368,55583.2922444787,28293.7984496124,64270.9677419355,98019.1489361702,,36001.1299435028,26319.3939393939,41845.0625869263,55694.5412796159,55010,67734.7088186356,1139699300,1139699300,1082206700,29199200,1992400,9213800,,12744400,4342700,30086600,1067218800,814171200,307957100,23908,21146,10,146,1098,999,1147,3364,2469,2874,1664,7375
"1727300","32000US1727300","Jacksonville, IL Micro Area; Illinois","Jacksonville, Illinois","il","320","00","ACSSF","0021573",,,,,"17",,,,,,,,,,,,,,"27300",,,,,,,,,,,,,,,,,,,,,,,,,,,,39970,48.76153,819.703590904668,39970,36786,2067,39,219,0,66,793,39970,39115,36083,2022,39,219,0,0,752,855,703,45,0,0,0,66,41,15889,1102,843,1004,999,996,1031,654,970,657,1310,1690,1936,1121,743,504,329,47611,47611,49087,31034,,46477,,,43864,35938,49233,62181.7798476934,62181.7798476934,62834.4741509558,49899.0950226244,0,42398.7179487179,,0,44853.9682539683,34069.4117647059,62951.8960627844,60438,74141.3601868068,988006300,988006300,956529200,22055400,,3307100,,,5651600,2895900,954539600,762024900,211616700,17865,15889,7,209,1254,1679,1397,2437,2073,1768,1166,3899
"1728100","32000US1728100","Kankakee, IL Metro Area; Illinois","Kankakee, Illinois","il","320","00","ACSSF","0021574",,,,,"17",,,,,,,,,,,,,,"28100",,,,,,,,,,,,,,,,,,,,,,,,,,,,111493,164.795,676.555635006803,111493,89149,16908,334,1192,37,1856,2017,111493,100518,80639,16783,233,1189,13,107,1554,10975,8510,125,101,3,24,1749,463,40480,2952,2015,1809,2182,1562,2268,1772,1971,1701,3806,4851,5474,3645,2026,1530,916,54697,54697,59704,28816,,74012,,45670,39519,45800,60695,66745.3532608696,66745.3532608696,71054.4750585269,39911.9841132792,31066.6666666667,158355.747126437,0,46492.5287356322,55123.0547550432,50489.2815076561,72204.6778408005,66272,77679.0815390823,2701851900,2701851900,2367393000,231130300,4380400,55107800,,24269100,19127700,128596200,2265927200,2117764800,539884100,45182,40480,52,255,5658,5529,2794,6640,5366,5816,2189,6181
"1730660","32000US1730660","Lincoln, IL Micro Area; Illinois","Lincoln, Illinois","il","320","00","ACSSF","0021575",,,,,"17",,,,,,,,,,,,,,"30660",,,,,,,,,,,,,,,,,,,,,,,,,,,,29820,48.24784,618.058672086512,29820,24020,3056,96,179,14,520,1935,29820,28825,23610,3029,96,179,14,30,1867,995,410,27,0,0,0,490,68,11016,686,512,621,495,611,622,528,609,460,1060,1515,1465,789,464,335,244,52676,52676,55316,16720,66250,49728,2499,,28815,59410,54967,64032.788671024,64032.788671024,67029.5631116941,28324.5901639344,59520.4545454545,64247.1698113208,26144.4444444444,0,36627.8295605859,58377.4193548387,67122.5819588678,64704,76227.0004160311,705385200,705385200,664330000,6911200,2618900,3405100,235300,,27507500,5429100,659278000,549672900,143643200,11966,11016,0,53,455,803,666,2067,1532,1666,678,3096
"1731380","32000US1731380","Macomb, IL Micro Area; Illinois","Macomb, Illinois","il","320","00","ACSSF","0021576",,,,,"17",,,,,,,,,,,,,,"31380",,,,,,,,,,,,,,,,,,,,,,,,,,,,31727,53.82864,589.407444358816,31727,28665,1709,48,642,19,105,539,31727,30880,28023,1640,48,636,0,2,531,847,642,69,0,6,19,103,8,11841,1727,793,740,688,647,567,565,561,406,736,1067,1390,742,580,411,221,41484,41484,41704,,30625,,,41250,,33333,41784,56276.9614052867,56276.9614052867,55524.9977672591,41149.8432601881,27584.2105263158,131725.433526012,,36275,66346.9026548673,43627.6595744681,55593.9034259509,65141,76662.7789666769,666375500,666375500,621713400,13126800,524100,22788500,,725500,7497200,4101000,618259800,501527900,156502000,14395,11841,22,101,1106,1022,772,2570,1182,1318,693,3055
"1734500","32000US1734500","Mount Vernon, IL Micro Area; Illinois","Mount Vernon, Illinois","il","320","00","ACSSF","0021577",,,,,"17",,,,,,,,,,,,,,"34500",,,,,,,,,,,,,,,,,,,,,,,,,,,,38523,38.29956,1005.83399768648,38523,33797,3200,46,443,0,126,911,38523,37625,33166,3178,46,443,0,22,770,898,631,22,0,0,0,104,141,15189,1305,992,1206,1040,781,895,823,726,758,1265,1452,1615,1160,476,454,241,43467,43467,45052,26713,,110750,,,30893,23309,45108,57833.3728356047,57833.3728356047,58250.4790291676,40575.4764930114,34606.6666666667,147930.434782609,,27561.5384615385,48019.3548387097,33633.3333333333,58360.5839937174,57037,70923.8929889299,878431100,878431100,820807500,31932900,519100,17012000,,716600,7443000,4136900,817456700,691933500,175039200,16836,15189,28,248,1864,2137,1848,2909,1385,1542,1173,2055
"1736860","32000US1736860","Ottawa-Peru, IL Micro Area; Illinois","Ottawa-Peru, Illinois","il","320","00","ACSSF","0021578",,,,,"17",,,,,,,,,,,,,,"36860",,,,,,,,,,,,,,,,,,,,,,,,,,,,151503,70.00042,2164.31567096064,151503,143264,2988,318,1041,45,1696,2151,151503,138216,132237,2876,250,1038,41,12,1762,13287,11027,112,68,3,4,1684,389,60825,3728,3490,3461,3390,2988,3555,3080,3337,2264,4922,6916,8077,5350,2787,2092,1388,51873,51873,52245,25536,,60547,,43472,38634,42390,52835,65002.3855322647,65002.3855322647,65561.2879160379,31703.2906764168,35812.380952381,62227.3356401384,0,49280.6324110672,57724.4332493703,53338.4296296296,66098.7116520749,65638,76633.0730260719,3953770100,3953770100,3866739200,17341700,3760300,17983700,,24936000,22916600,180017200,3714483200,3100957300,799519700,68642,60825,70,434,5391,6236,4097,7805,6129,7551,4626,18486
"1737140","32000US1737140","Paducah, KY-IL Micro Area (part); Illinois","Paducah, Illinois","il","320","00","ACSSF","0021579",,,,,"17",,,,,,,,,,,,,,"37140",,,,,,,,,,,,,,,,,,,,,,,,,,,,14883,62.73988,237.217543865068,14883,13541,955,9,62,0,23,293,14883,14502,13238,955,9,62,0,6,232,381,303,0,0,0,0,17,61,5951,498,448,484,449,344,335,263,327,301,411,544,779,406,129,109,124,42706,42706,43944,22000,,35500,,,76719,,44282,56238.4977314737,56238.4977314737,57262.5205479452,35396.2162162162,0,29138.8888888889,,0,81127.5362318841,40321.0526315789,57963.7144992526,54924,69168.8924218336,334675300,334675300,313512300,13096600,,524500,,,5597800,6128800,310221800,261043400,69511700,7082,5951,11,22,636,879,741,1111,622,651,541,737
"1737900","32000US1737900","Peoria, IL Metro Area; Illinois","Peoria, Illinois","il","320","00","ACSSF","0021580",,,,,"17",,,,,,,,,,,,,,"37900",,,,,,,,,,,,,,,,,,,,,,,,,,,,379241,153.486,2470.85109583519,379241,322637,34462,866,8668,60,3433,9115,379241,366779,314580,34074,832,8668,48,494,8083,12462,8057,388,34,0,12,2939,1032,151841,9749,6099,6950,7553,8013,7413,7240,6950,7426,12862,16455,21121,13200,7957,6848,6005,56111,56111,59261,27085,42216,87950,,47386,45096,48772,59448,73363.5869099914,73363.5869099914,75739.202493519,38081.2928583375,49360.8219178082,112011.45448438,0,61777.6008492569,77861.4842649131,63555.1334379906,75908.3190583864,71227,87086.4217576619,11139600400,11139600400,10108608400,455376100,18016700,333458100,,58194500,165767100,202423100,9970481800,8581496000,2418596800,165564,151841,590,2012,14735,13432,9185,27064,19925,23833,12902,28163
"1738700","32000US1738700","Pontiac, IL Micro Area; Illinois","Pontiac, Illinois","il","320","00","ACSSF","0021581",,,,,"17",,,,,,,,,,,,,,"38700",,,,,,,,,,,,,,,,,,,,,,,,,,,,37278,35.69714,1044.28537583958,37278,34466,1641,21,255,0,334,561,37278,35676,33272,1614,15,255,0,1,519,1602,1194,27,6,0,0,333,42,14525,780,757,999,836,724,702,673,637,582,1207,1631,2204,1242,750,484,317,54074,54074,54407,,,44063,,65104,23309,37457,54882,68088.5989672978,68088.5989672978,67836.7881468998,82313.7931034483,0,55818.8034188034,,54879.2452830189,136182.278481013,49177.1513353116,68151.698248123,69192,81459.4838308458,988986900,988986900,966063700,2387100,,6530800,,2908600,10758400,16572700,953101500,785921100,193201400,15845,14525,17,142,735,1635,915,2021,1631,1649,847,4933
"1739500","32000US1739500","Quincy, IL-MO Micro Area (part); Illinois","Quincy, Illinois","il","320","00","ACSSF","0021582",,,,,"17",,,,,,,,,,,,,,"39500",,,,,,,,,,,,,,,,,,,,,,,,,,,,66949,78.28441,855.202207886677,66949,62268,2541,172,534,54,387,993,66949,65990,61782,2533,69,534,54,91,927,959,486,8,103,0,0,296,66,27240,1685,1784,1535,1466,1395,1877,1537,1548,1170,2666,2895,3526,1990,778,796,592,48065,48065,49233,27734,,51866,,63805,,64210,49199,61817.2356828194,61817.2356828194,62216.1080830337,40514.603960396,143300,88331.9634703196,0,59393.1623931624,24758.3333333333,104596.995708155,62190.3850632715,61860,74632.2045454545,1683901500,1683901500,1609468500,32735800,11464000,19344700,,6949000,2376800,24371100,1602148700,1313526800,352159700,29991,27240,70,400,2998,2685,2017,4058,3291,3493,1768,6460
"1740300","32000US1740300","Rochelle, IL Micro Area; Illinois","Rochelle, Illinois","il","320","00","ACSSF","0021583",,,,,"17",,,,,,,,,,,,,,"40300",,,,,,,,,,,,,,,,,,,,,,,,,,,,52034,68.59447,758.57431308562,52034,49110,540,59,217,2,1201,905,52034,47044,45633,498,23,217,2,0,671,4990,3477,42,36,0,0,1201,234,20782,1201,923,1058,1105,971,1166,914,1035,831,1904,2250,2669,2021,1253,941,540,55832,55832,56065,,69688,51842,,51250,45833,41083,57002,69478.1204888846,69478.1204888846,69841.3726076555,71671.4285714286,79509.0909090909,51385.3658536585,0,56018.6311787072,57584.5454545455,51241.4533443435,70694.5801010048,69102,81074.3302765543,1443894300,1443894300,1401297300,10034000,874600,4213600,,14732900,12668600,62053400,1357830800,1122798400,296374800,22552,20782,56,146,2451,2838,1813,3199,2233,1986,1034,5026
"1740420","32000US1740420","Rockford, IL Metro Area; Illinois","Rockford, Illinois","il","320","00","ACSSF","0021584",,,,,"17",,,,,,,,,,,,,,"40420",,,,,,,,,,,,,,,,,,,,,,,,,,,,342552,431.3814,794.081529335271,342552,274007,37269,820,8002,64,12257,10133,342552,297093,244233,36623,379,7947,25,576,7310,45459,29774,646,441,55,39,11681,2823,132704,9853,6850,7158,7261,7077,7005,7450,6465,5969,11534,14286,17242,9755,5577,5387,3835,50867,50867,54175,28230,51274,61106,48641,37993,37218,40239,55463,66546.9224740776,66546.9224740776,70084.4249423462,41376.586079458,53820.1388888889,82920.4963971177,0,46645.9714285714,49085.4591836735,52164.3464354852,71199.7466622999,61627,77731.7927028704,8831042800,8831042800,7810278400,537399100,15500200,207135400,,163260900,96207500,619764600,7391530500,6892089400,1790677800,145550,132704,40,828,17002,19030,13036,20434,17568,17161,8396,19209
"1741180","32000US1741180","St. Louis, MO-IL Metro Area (part); Illinois","St. Louis, Illinois","il","320","00","ACSSF","0021585",,,,,"17",,,,,,,,,,,,,,"41180",,,,,,,,,,,,,,,,,,,,,,,,,,,,694911,169.5435,4098.71815931193,694911,563242,104023,1297,7193,187,3694,15275,694911,673700,548127,103509,1127,6998,181,437,13321,21211,15115,514,170,195,6,3257,1954,272229,20164,13224,14590,13736,13867,13817,13562,12138,11214,21420,27605,36040,24047,14391,13052,9362,53891,53891,59695,28403,33646,61579,118646,45291,49601,44979,59987,70779.848216024,70779.848216024,75298.713064874,42343.7211846527,59904.8903878583,111597.385931559,115060.91954023,60709.8848368522,66820.2316921804,61746.5243472124,75508.9325213809,69259,84369.7737152188,19268327300,19268327300,17137610600,1625617800,35523600,234800900,10010300,63259700,161504500,349979300,16863409900,15294215100,3716738700,307368,272229,653,5087,38454,36320,27873,30820,32965,38716,19398,41943
"1744100","32000US1744100","Springfield, IL Metro Area; Illinois","Springfield, Illinois","il","320","00","ACSSF","0021586",,,,,"17",,,,,,,,,,,,,,"44100",,,,,,,,,,,,,,,,,,,,,,,,,,,,211215,178.5812,1182.73941655328,211215,176042,25242,276,3575,108,1476,4496,211215,206825,173084,24974,184,3534,96,819,4134,4390,2958,268,92,41,12,657,362,88171,6049,4372,4361,4493,4018,4038,3806,4291,3626,6875,9186,11795,7755,4942,4656,3908,56947,56947,61842,27197,36250,62093,,42422,33175,42368,61976,75004.3370269136,75004.3370269136,79627.7194781968,39949.593411176,56387.5,90782.3268206039,92844.1176470588,57250.3012048193,46613.0384167637,72699.0445859873,79560.9177677931,74777,92162.8069268545,6613207400,6613207400,6055210300,383196500,10375300,102220900,3156700,19007100,40040600,91310000,5985049600,4992090600,1563830900,96281,88171,200,1359,9507,12857,8798,14202,11192,10630,6091,13335
"1744580","32000US1744580","Sterling, IL Micro Area; Illinois","Sterling, Illinois","il","320","00","ACSSF","0021587",,,,,"17",,,,,,,,,,,,,,"44580",,,,,,,,,,,,,,,,,,,,,,,,,,,,57155,83.52943,684.24985443948,57155,52983,1135,111,308,17,1400,1201,57155,50486,48581,983,89,241,0,72,520,6669,4402,152,22,67,17,1328,681,23511,1202,1098,1411,1432,1286,1662,1439,1248,1110,2192,2735,3010,1621,916,630,519,49151,49151,49534,34360,,123750,,49044,44732,44712,50058,62619.9353494109,62619.9353494109,62525.5874673629,47503.3457249071,0,185761.176470588,,56473.3333333333,54456.8527918782,50653.384279476,63336.9650900901,61031,73647.2042800287,1472257300,1472257300,1412890700,12778400,,15789700,,19483300,10728000,92797000,1349837400,1128790700,322440400,25722,23511,19,172,1723,1899,1294,3833,3862,3442,1888,5379
"1745380","32000US1745380","Taylorville, IL Micro Area; Illinois","Taylorville, Illinois","il","320","00","ACSSF","0021588",,,,,"17",,,,,,,,,,,,,,"45380",,,,,,,,,,,,,,,,,,,,,,,,,,,,33888,47.77147,709.37735927734,33888,32714,524,87,179,40,44,300,33888,33376,32276,519,87,174,40,5,275,512,438,5,0,5,0,39,25,13901,1046,791,774,882,997,745,745,695,638,1613,1377,1673,839,440,369,277,47417,47417,47886,14844,26278,,,,,,47670,57719.7755557154,57719.7755557154,57699.9926777477,21655.5555555556,31780.7692307692,,0,0,103403.06122449,93642.3913043478,57435.4860088365,56983,66736.7333258854,802362600,802362600,788008800,974500,1652600,,,,10133500,8615100,779973900,597360500,185510300,15501,13901,28,167,1117,1143,795,2057,1160,1572,1394,4468
